URL,Name,Stars,Year,Time,Rating,Genre,Director
https://www.rottentomatoes.com/m/freebie_and_the_bean,freebie and the bean,"Alan Arkin,James Caan,Loretta Swit,Jack Kruschen,Mike Kellin,Linda Marsh,Paul Koslo,John Garwood,Alex Rocco,Robert H. Harris,Valerie Harper,Whitey Hughes,Christopher Morley,Marvin Walters,Frank Orsatti,Ted Duncan,Gary Johnson,Kathryn Witt,Jerry Walter,Thomas Huff,John Powers,Gary Kent,Eddy Donno,Maurice Argent","Dec 25, 1974",114 minutes,R (for language and sexual content),"Action & Adventure,Comedy,Drama",Richard Rush
https://www.rottentomatoes.com/m/chronicles_of_narnia_the_voyage_of_the_dawn_treader,chronicles of narnia the voyage of the dawn treader,"Georgie Henley,Skandar Keynes,Ben Barnes,Liam Neeson,Will Poulter,Gary Sweet,Terry Norris,Bruce Spence,Bille Brown,Laura Brent,Tilda Swinton,Anna Popplewell,William Moseley,Simon Pegg,Shane Rangi,Arthur Angel,Arabella Morton,Rachel Blakely,Steven Rooke,Tony Nixon,David Vallon,Jared Robinsen,Roy Billing,Neil G. Young,Greg Poppleton,Nicholas Neild,Nathaniel Parker,Daniel Poole,Mirko Grillini,Ron Kelly,Laurence Coy,Douglas Gresham,Michael Maguire,Catarina Hebbard,Tamati Rangi,Lucas Ross,Megan Hill,David Sachet,Ross Price","Dec 10, 2010",113 minutes,PG (for some frightening images and sequences of fantasy action),"Action & Adventure,Kids & Family,Science Fiction & Fantasy",Michael Apted
https://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_1,harry potter and the deathly hallows part 1,"Daniel Radcliffe,Emma Watson,Rupert Grint,Helena Bonham Carter,Ralph Fiennes,Michael Gambon,Alan Rickman,Robbie Coltrane,Bonnie Wright,John Hurt,Timothy Spall,Tom Felton,Miranda Richardson,Imelda Staunton,Bill Nighy,Richard Griffiths,Harry Melling,Julie Walters,Ian Kelly,Michelle Fairley,Fiona Shaw,Carolyn Pickles,Helen McCrory,Jason Isaacs,Peter Mullan,Guy Henry,Arben Bajraktaraj,Rod Hunt,Suzie Toase,Ralph Ineson,David Ryall,Brendan Gleeson,Graham Duff,Adrian Annis,Emil Hostina,Paul Khanna,Richard Strange,Anthony John Crocker,Peter G. Reed,Granville Saxton,Judith Sharp,Ashley McGuire,Penelope McGhie,Bob Yves Van Hellenberg Hubar,Tony Kirwood,Simon Grover,Jon Campling,James Phelps,Oliver Phelps,Mark Williams,George Harris,Andy Linden,Domhnall Gleeson,Clémence Poésy,Natalia Tena,David Thewlis,Frances De La Tour,Evanna Lynch,Rhys Ifans,Matyelok Gibbs,Eva Alexander,Simon McBurney,Matthew Lewis,Devon Murray,William Melling,Freddie Stroma,Isabella Laughland,Jessie Cave,Anna Shaffer,Joshua Herdman,Amber Evans,Ruby Evans,Katie Leung,Georgina Leonidas,Louis Sheridan Cordice,Scarlett Byrne,Afshan Azad,David O&#39;Hara,Steffan Rhodri,Nick Moran,Toby Jones,Sophie Thompson,Daniel Tuite,Daisy Haggard,George Potts,Rose Keegan,Ned Dennehy,Kate Fleetwood,Daniel Hill,Rade Serbedzija,Jamie Campbell Bower,Hazel Douglas,Adrian Rawlins,Geraldine Somerville,Michael Byrne,Dave Legeno,Samuel Roukin,Warwick Davis","Nov 19, 2010",146 minutes,"PG-13 (for some sequences of intense action violence, frightening images and brief sexuality)","Action & Adventure,Drama,Kids & Family,Mystery & Suspense,Science Fiction & Fantasy",David Yates (II)
https://www.rottentomatoes.com/m/green_hornet,green hornet,"Seth Rogen,Jay Chou,Cameron Diaz,Tom Wilkinson,Christoph Waltz,David Harbour,Edward James Olmos,Jamie Harris,Chad L. Coleman,Edward Furlong,Jill Remez,Joe O&#39;Connor,James B. Harris,Morgan Rusler,Joshua Chandler Erenberg,Analeigh Tipton,Taylor Cole,Robert Clotworthy,Jamison Yang,Michael Holden,Irene White,Gary Davis,Angaleigh Tipton,Billy Mayo,Brandon Rudat,Beverly Brooks,Lu Parker,Diane Mizota,Theodore Bressman,Dave Rickley,Dina Mamedova,Tanner Gill,Jerry Trimble,George Fisher,Daniel Arrias,Eddie Perez,Bryan J. Thompson,Reuben Langdon,Amir Abdalla,Alexandra Lord,Christy Petersen,Frederick C. Ruiz,Keith Adams,Dennis Keiffer,Travon Magee,Dave A. Powledge,Jimmy Trimble","Jan 14, 2011",119 minutes,"PG-13 (for sequences of violent action, language, sensuality and drug content)","Action & Adventure,Comedy,Science Fiction & Fantasy",Michel Gondry
https://www.rottentomatoes.com/m/mesrine_public_enemy_1,mesrine public enemy 1,"Michael Duchaussoy,Vincent Cassel,Ludivine Sagnier,Mathieu Amalric,Gérard Lanvin,Samuel Le Bihan,Olivier Gourmet,Georges Wilson,Michel Duchaussoy,Myriam Boyer,Anne Consigny,George Wilson,Cécile De France,Gérard Depardieu,Roy Dupuis,Elena Anaya","Sep 3, 2010",133 minutes,"R (adult situations/language, sex, violence)","Action & Adventure,Drama",Jean-François Richet
https://www.rottentomatoes.com/m/10011582-TRON_legacy,10011582-TRON legacy,"Jeff Bridges,Garrett Hedlund,Olivia Wilde,Bruce Boxleitner,James Frain,Michael Sheen,Beau Garrett,Anis Cheurfa,Serinda Swan,Yaya DaCosta,Elizabeth Mathis,Yurij Kis,Conrad Coates,Ronald Selmour,Thomas Bradshaw,Allen Jo,Darren Dolynski,Dan Joffre,Steven Lisberger,Donnelly Rhodes,Belinda Montgomery,Owen Best,Matt Ward,Zoe Fryklund,Dean Redman,Mi Jung Lee,Christopher Logan,Sheldon Yamkovy,Dale Wolfe,Joanne Wilson,Catherine Lough Haggquist,Shaw Madson,Shafin Karim,Rob Daly,Mike Ching,Michael Teigen,Brent Stait,Amy Esterle,Cody Laudan,Jeffrey Nordling,Christine Adams,Kate Gajdosik,Jack McGee,Dawn Mander,Edie Mirman,Aaron Toney,Kofi Yiadom,Kim Do Nguyen,Patrick Sabongui,Will Erichson","Dec 17, 2010",125 minutes,PG (for sequences of sci-fi action violence and brief mild language),"Action & Adventure,Science Fiction & Fantasy",Joseph Kosinski
https://www.rottentomatoes.com/m/alpha_and_omega,alpha and omega,"Justin Long,Hayden Panettiere,Dennis Hopper,Danny Glover,Larry Miller,Eric Price,Vicki Lewis,Christina Ricci,Chris Carmack,Brian Donovan,Kevin Sussman,Maya Felteimer,Christine Lakin,Marilyn Tokuda,Eric Lopez,Paul Nakauchi,Elizabeth Tulloch,Mela Lee,Nika Futterman,Fred Tatasciore,Mindy Sterling,Steve Vinovich,Marcelo Tubert,Toby Huss,Jason Ortenberg,Andrew Ortenberg","Sep 17, 2010",88 minutes,PG (for rude humor and some mild action),"Action & Adventure,Animation,Comedy,Kids & Family",Anthony Bell
https://www.rottentomatoes.com/m/instinct_de_mort,instinct de mort,"Vincent Cassel,Cécile De France,Gérard Depardieu,Gilles Lellouche,Roy Dupuis,Elena Anaya,Michel Duchaussoy,Myriam Boyer,Florence Thomassin,Ludivine Sagnier,Gérard Lanvin,Samuel Le Bihan,Olivier Gourmet,Georges Wilson,Anne Consigny,Laure Marsac,Alain Fromager,Gilbert Sicotte,Michael Duchaussoy,Mathieu Amalric,Gilles Lelouche","Aug 27, 2010",113 minutes,"R (for strong brutal violence, some sexual content and language)","Action & Adventure,Art House & International,Drama",Jean-François Richet
https://www.rottentomatoes.com/m/jackass_3,jackass 3,"Johnny Knoxville,Stephen &#39;Steve-O&#39; Glover,Bam Margera,Jason &#39;Wee Man&#39; Acuña,Chris Pontius,Preston Lacy,Ryan Dunn,Ehren McGhehey,Dave England,Danger Ehren","Oct 15, 2010",94 minutes,"R (for male nudity, extremely crude and dangerous stunts throughout, and for language)","Action & Adventure,Comedy,Documentary",Jeff Tremaine
https://www.rottentomatoes.com/m/wild_target,wild target,"Bill Nighy,Emily Blunt,Rupert Grint,Rupert Everett,Martin Freeman,Gregor Fisher,Geoff Bell,Rory Kinnear,James O&#39;Dee,Eileen Atkins,Duncan Duff,Graham Seed,George Rainsford,Alexis Rodney,Sia Berkeley,Jenny Crosdale,Philip Battley,Neil D&#39;Souza,Adrian Schiller,Jonathan Lynn","Oct 29, 2010",98 minutes,"PG-13 (for violence, some sexual content and brief strong language)","Action & Adventure,Comedy,Drama",Jonathan Lynn
https://www.rottentomatoes.com/m/takers,takers,"Hayden Christensen,Idris Elba,Matt Dillon,Paul Walker,Zoe Saldana,Chris Brown (II),Michael Ealy,Steve Harris,Jay Hernandez,Johnathon Schaech,Marianne Jean-Baptiste,Gaius Charles,Gideon Emery,Zulay Henao,Glynn E. Turman,Nicholas Turturro,T.I.,Isa Briones,Andrei Runtso,Vladimir Tevlovski,Harrison Miller,Karl Knuth,Conrade Gamble,Jermaine Holt,Jermaine T. Holt,Martin Shuler,Kelvin Brown,Danny Epper,Bobby McLaughlin,Nancy Wetzel,Andrew Fiscella,Juna Kim,Natasha Ellie,Will McFadden,Daniel Stevens,Gino Anthony Pesi,Troy R. Brenna,Mike Wood,Terrell Lee,Noelle Smith,Lanny Joon,Roger Stoneburner,Erik Stabenau,James C. Lewis,Matt Taylor,Marcus Young,Dustin Meier,Jimmy N. Roberts,James Martinez,Laura-Shay Griffin,Ashleigh Falls,Joanna Rhambo,Bryan Ross,Nathan Bell,Joe di Giandomenico,Joey Digiandomenico,Craig Susser,Ben Skorstad,Tim Sitarz,Gokor Chivichyan,Roman Mitichyan,Vladimir Orlov,Mike Smith,Brad Jensen,Michael Duisenberg,Chris Antonucci,John Meier,Scott Wilder,Patrick Stickland,Paul Stephen Hubbard","Aug 27, 2010",107 minutes,"PG-13 (for intense sequences of violence and action, a sexual situation/partial nudity and some language)","Action & Adventure,Drama",John Luessenhop
https://www.rottentomatoes.com/m/megamind,megamind,"Will Ferrell,Brad Pitt,Tina Fey,Jonah Hill,David Cross,Ben Stiller,Justin Theroux,Jessica Schulte,Tom McGrath,Emily Nordwind,J.K. Simmons,Ella Olivia Stiller,Quinlin Dempsey Stiller,Brian Hopkins,Christopher Knights,Mike Mitchell,Jasper Johannes Andrews,Jack Blessing,Stephen Kearin","Nov 5, 2010",96 minutes,PG (for action and some language),"Action & Adventure,Animation,Comedy,Kids & Family",Tom McGrath
https://www.rottentomatoes.com/m/gullivers-travels-2010,gullivers-travels-2010,"Jack Black,Jason Segel,Emily Blunt,Amanda Peet,Billy Connolly,T.J. Miller,James Corden,Catherine Tate,Emmanuel Quatra,Olly Alexander,Richard Laing,David Sterne,Stewart Scudamore,Jonathan Aris,Jake Nightingale,Okezie Morro,Christopher Middleton,Danni Benattar,Bradley Steve Ford,Noah St. Bean,Zachary Harris,Charlize Hyams,Nieve Stenton,Rafiella Brooks,Harry Peacock,Gemma Whelan,Ian Porter,Stink Fisher,Bentley Kalu,Meredith Vieira,Joe Lo Truglio,Christopher Lee Shefstad","Dec 25, 2010",87 minutes,"PG (for brief rude humor, mild language and action)","Action & Adventure,Comedy,Science Fiction & Fantasy",Rob Letterman
https://www.rottentomatoes.com/m/fair-game-2010,fair-game-2010,"Naomi Watts,Sean Penn,Bruce McGill,Michael Kelly,Ty Burrell,Jessica Hecht,Norbert Leo Butz,Rebecca Rigg,Brooke Smith,Tom McCarthy,Ashley Gerasimovich,Quinn Broggy,Noah Emmerich,Kristoffer Ryan Winters,Anand Tiwari,Mohamed Hanaa Abdel Fattah,Rashmi Rao,David Andrews,Tim Griffin,Sunil Malhotra,Khaled Nabawy,Mohamed Abdel Fattah,Jenny Maguire,David Warshofsky,Geoffrey Cantor,Adam LeFevre,Brian McCormack,James Rutledge,Tricia Munford,Michael Goodwin,Nassar,Polly Holliday,Sam Shepard,Chet Grissom,Liraz Charchi,Sonya Davison,Vanessa Chong,Stephanie Chai,Nicholas Sadler,Iris Bahr,Ghazil,Louis Ozawa Changchien,Remy Auberjonois,Sean Mahon,David Denman,Kevin Makely,Mousa Al Satari,Maysa Abdel Sattar,Rafat Basel,Judith Resnick,Ben Mac Brown,Satya Babha,Satya Bhabha,Nabil Koni,Mohammad Al Sawalga,Mohammad Al Sawalqa,David Iklu,Deidre Goodwin,Donna Placido,James Joseph O&#39;Neil,Danni Lang,Jane Lee,James Moy,Judy Maier,Kola Ogundrian,Byron Utley,Anastasia Barzee,Sanousi Sesay","Nov 5, 2010",108 minutes,PG-13 (for some language),"Action & Adventure,Drama,Mystery & Suspense",Doug Liman
https://www.rottentomatoes.com/m/vertige,vertige,"Johan Liberau,Raphaël Lenglet,Justin Blanckaert,Nicolas Giraud,Johan Libéreau,Fanny Valette,Maud Wyler","Jun 24, 2009",84 minutes,NR,"Action & Adventure,Art House & International,Horror,Mystery & Suspense",Abel Ferry
https://www.rottentomatoes.com/m/unstoppable-2010,unstoppable-2010,"Denzel Washington,Chris Pine,Rosario Dawson,Ethan Suplee,Kevin Dunn,Kevin Corrigan,Kevin Chapman,Lew Temple,T.J. Miller,Jessy Schram,David Warshofsky,Andy Umberger,Elizabeth Mathis,Meagan Tandy,Dylan Bruce,Jeff Hochendoner,Ryan Ahern,Christopher Lee Philips,Kevin McClatchy,Toni Saladna,Patrick F. McDade,Bill Laing,Scott A. Martin,Richard Pelzman,Lissa Brennan,Barry Ben Sr.,Carla Bianco,Keith Michael Gregory,L. Derek Leonidoff,Aisha Hinds,Khalio Walker,Gilda Estelle Chestney,Kam Bott,Kevin Bott,Max Schuler,Gretchen Bluemle,Diane Jonardi,Corey Parker Robinson,Christopher Stadulis,Alicia Murton,David Flick,Jeff Wincott,Nathan Hollabaugh,Rebecca Harris,Heather Leigh,Rick Chambers,William R. Ward III,Jennifer Boresz,Mike Clark,Tom Stoviak,Ellen Gamble,Shelby Camptella,Adrienne Wehr,Victor Gojcaj,Maxx Hennard,Joe Coyle,Dihlon McManne,Charles Van Eman,Joshua Elijah Reese,John D. Leonard,Riley Thomas Stewart,Jeremiah Fragale,Jason McCune,Adam Kroloff,Jake Andolina,Jarrod DiGiorgi,Tami Dixon,Sean Derry,Amy Arce,Matt Cates,Chase Ellison,Juan M. Fernandez,Steven Gonzales,Rick Rader,Carly Steel,Warren Sweeney,Stephen Monroe Taylor,Stephen Nelson","Nov 12, 2010",98 minutes,"PG-13 (for sequences of action and peril, and some language)","Action & Adventure,Drama,Mystery & Suspense",Tony Scott
https://www.rottentomatoes.com/m/faster_2010,faster 2010,"Billy Bob Thornton,Oliver Jackson-Cohen,Carla Gugino,Maggie Grace,Moon Bloodgood,Adewale Akinnuoye-Agbaje,Tom Berenger,Mike Epps,Xander Berkeley,Dwayne Johnson,Michael Irby,Josh Clark","Nov 24, 2010",98 minutes,"R (for strong violence, some drug use and language)","Action & Adventure,Drama",George Tillman Jr.
https://www.rottentomatoes.com/m/butchers_son,butchers son,"Manny Perez,Denise Quinones,Juan Fernández,Paul Calderon,Hemky Madera,Alfonso Rodríguez,Joseph Lyle Taylor,Margo Martindale,Fantino Fernandez,Leslie Cepeda,Diego Rafael Sanchez,Miguel Ángel Martínez,Jean Johnny,Gerpis &#39;Shino&#39; Correa,Danilo Rodriguez,Sharlene Taulé,Johanny Sosa,Celinés Toribio,Nuria Piera,Jose Perez,Ulysses Terrero,Anais Martinez,Anibal O. Leras,Anibal O. Lleras,Henry Santos Jeter,Coco Cabrera,Sixta Morel,Yuri Martinez,Jalsen Santana,Anthony Marte,Pachy Méndez,Mery Collado,Carmen Brugal,Elvira Grullon,Robinson Aybar,Joshua Lucero,Pedro Cruzmonty,Ericson Batista,Ramona Liriano,Cleotilde Tavarez,Gilberto Tejada,Nelson Baez,Gerardo Mercedes,Diogenes Rubio,Yojansel Reyes,M. Patricia Tejada,Guillermo Estrella,Danilo,Fernando Luna,Danny Lebron,Janet Gonzalez,Carmen Fernandez","Aug 13, 2010",103 minutes,"R (for violence, language and brief nudity)","Action & Adventure,Art House & International,Drama",Josh Crook
https://www.rottentomatoes.com/m/summer-wars,summer-wars,"Michael Sinterniklaas,Brina Palencia,Pam Dougherty,Todd Haberkorn,J. Michael Tatum,Maxey Whitehead,John Swasey,Shelley Calene-Black,Lydia Mackay,Mike McFarland,Monica Rial,Barry Yandell,Chuck Huber,Cynthia Cranz,John Burgmeier,Christopher Sabat,Christopher R. Sabat,Robert McCollum,Rob McCollum,Brittney Karbowski,Alison Viktorin,Patrick Seitz,Colleen Clinkenbeard,Jennifer Seman,Cherami Leigh,Caitlin Glass,Bill Jenkins,Anastasia Munoz,Jason Liebrecht,Tia Ballard","Dec 24, 2010",114 minutes,"PG (for action violence, some suggestive content, language, mild thematic material and incidental smoking.)","Action & Adventure,Animation,Comedy,Science Fiction & Fantasy",Mamoru Hosoda
https://www.rottentomatoes.com/m/budrus,budrus,"Ayed Morrar,Iltezam Morrar,Kobi Snitz,Yasmine Levy,Ahmed Awwad,Doron Spielman,Riyad Deis","Oct 8, 2010",82 minutes,NR,"Action & Adventure,Art House & International,Documentary,Drama,Special Interest",Julia Bacha
https://www.rottentomatoes.com/m/yogi_bear_2010,yogi bear 2010,"Dan Aykroyd,Justin Timberlake,Anna Faris,Tom Cavanagh,T.J. Miller,Nathan Corddry,Josh Robert Thompson,Andrew Daly,David Stott,Greg Johnson,Christy Quillam,Patricia Aldersley,Tim McLachlan,Vernon Hayden,Dean Knowsley,Barry Duffield,Michael Morris,William A. Wallace,Will Wallace,Suzana Srpek","Dec 17, 2010",82 minutes,PG,"Action & Adventure,Animation,Comedy,Kids & Family",Eric Brevig
https://www.rottentomatoes.com/m/red,red,"Bruce Willis,Morgan Freeman,John Malkovich,Helen Mirren,Karl Urban,Mary-Louise Parker,Brian Cox,Julian McMahon,Rebecca Pidgeon,Ernest Borgnine,James Remar,Richard Dreyfuss,Jefferson Brown,Jacqueline Fleming,Justine Wachsberger,Heidi von Palleske,Chris Owens,Randy Wade Kelley,Jason Guiliano,Alec Rayme,Lawrence Turner,Emily Kuroda,Tara Yelland,Audrey Wasilewski,Dmitry Chepovetsky,Mathew Olver,Matthew Olver,Jason Weinberg,Tony De Santis,Greg Bryk,Neil Whitely,Robert Morse,Joshua Peace,Michelle Nolden,Jake Goodman,Tess Goodman,Desiree Beausoleil,Laura De Carteret,Jonathan Lloyd Walker,Murray McRae,Cindy Dukoff,Thomas Mitchell,Bernadette Couture,Chavis Brown,Aaron Khon","Oct 15, 2010",111 minutes,PG-13 (for intense sequences of action violence and brief strong language),"Action & Adventure,Comedy,Mystery & Suspense",Robert Schwentke
https://www.rottentomatoes.com/m/kites,kites,"Barbara Mori,Hrithik Roshan,Steven Michael Quezada,Kangana Ranaut,Kabir Bedi,Luce Rains,Nicholas Brown,Anand Tiwari,Clark Sanchez,Dave Colon,Yuri Suri","May 21, 2010",123 minutes,PG,"Action & Adventure,Drama,Mystery & Suspense,Romance",Anurag Basu
https://www.rottentomatoes.com/m/tourist,tourist,"Johnny Depp,Angelina Jolie,Paul Bettany,Timothy Dalton,Steven Berkoff,Rufus Sewell,Christian De Sica,Alessio Boni,Daniele Pecci,Giovanni Guidelli,Raoul Bova,Bruno Wolkowitch,Marc Ruchmann,Julien Baumgartner,François Vincentelli,Clement Sibony,Jean-Claude Adelin,Jean-Marie Lamour,Nicolas Guillot,Mhamed Arezki,Igor Jijikine,Vladimir Orlov,Vladimir Tevlovski,Alec Utgoff,Mark Zak,Neri Marcorè,Gabriele Gallinari,Gabrielle Gallinari,Riccardo De Torrebruna,Maurizio Casagrande,Nino Frassica,Gwilym Lee,Steven Robertson,Iddo Goldberg,Renato Scarpa,Giancarlo Previati,Jon Hutman,Giovanni Esposito,Marino Narduzzi,Tino Giada,Bruno Bilotta,Ralf Moeller","Dec 10, 2010",103 minutes,PG-13 (for violence and brief strong language),"Action & Adventure,Mystery & Suspense,Romance",Florian Henckel von Donnersmarck
https://www.rottentomatoes.com/m/ip_man_2_legend_of_the_grandmaster,ip man 2 legend of the grandmaster,"Donnie Yen,Sammo Hung Kam-Bo,Louis Fan,Xiong Dailin,Darren Shahlavi,Lynn Hung,Huang Xiaoming,Ming Xiao Huang,Kent Cheng,Pierre Ngo,To Yue-hong,Li Chak,Charles Mayer,Simon Yam,Jiang Daiyan,Lam Hak-Ming,Lo Mang,Calvin Chang,Fung Hak-On,Brian Thomas Burrell,Ashton Chen","Jan 28, 2011",108 minutes,R (for violence),"Action & Adventure,Art House & International,Drama,Sports & Fitness",Wilson Yip
https://www.rottentomatoes.com/m/death_race_2,death race 2,"Luke Goss,Ving Rhames,Sean Bean,Danny Trejo,Frederick Koehler,Lauren Cohan,Tanit Phoenix,Patrick Lyster,Joe Vaz",,99 minutes,R,Action & Adventure,Roel Reiné
https://www.rottentomatoes.com/m/red_hill_2010,red hill 2010,"Ryan Kwanten,Steve Bisley,Tom E. Lewis,Claire van der Boom","Nov 5, 2010",95 minutes,"R (for strong bloody violence, and language)","Action & Adventure,Art House & International,Drama,Mystery & Suspense,Western",Patrick Hughes
https://www.rottentomatoes.com/m/ong_bak_3,ong bak 3,"Tony Jaa,Nirut Sirijanya,Dan Chupong,Sarunyu Wongkrachang,Sarunyu Wongkrajang,Nirut Sirijunya,Primrata Dej-Udom,Petchthai Wongkamlao,Petchtai Wongkamlao,Chumporn Theppitak,Sorapong Chatri","Jan 14, 2011",94 minutes,R (for strong violence and bloody images),"Action & Adventure,Art House & International,Drama",Tony Jaa
https://www.rottentomatoes.com/m/adventures_of_a_teenage_dragonslayer,adventures of a teenage dragonslayer,"Hunter Allan,Amy Pietz,Eric Lutes,Lea Thompson,Wendie Malick,Abigail Victor,Richard Sellers,Jordan Reynolds,Ryan Bradley Norris,Andrew Lauer",,88 minutes,PG,"Action & Adventure,Comedy,Kids & Family,Science Fiction & Fantasy,Television",Andrew Lauer
https://www.rottentomatoes.com/m/hatchet_ii,hatchet ii,"Kane Hodder,Danielle Harris,Tony Todd,Parry Shen,Tom Holland,Todd Holland,R.A. Mihailoff,AJ Bowen,Rick McCallum,Alexis Peters,Ed Ackerman,David Foy,Colton Dunn","Oct 1, 2010",96 minutes,NR,"Action & Adventure,Comedy,Horror,Mystery & Suspense",Adam Green
https://www.rottentomatoes.com/m/man_from_nowhere_2010,man from nowhere 2010,"Bin Won,Kim Sae-ron,Hyo-seo Kim,Tae-Hoon Kim,Hee-won Kim,Kim Seong-oh,Jong-pil Lee (II)","Sep 30, 2010",119 minutes,"R (for strong bloody violence, pervasive language, drug content and brief nudity)","Action & Adventure,Art House & International",Jeong-beom Lee
https://www.rottentomatoes.com/m/tees_maar_khan_2010,tees maar khan 2010,"Akshay Kumar,Katrina Kaif,Salman Khan,Akshaye Khanna,Arya Babbar,Viju Khote,Shakti Mohan,Anil Kapoor,Sanjay Dutt,Twinkle Khanna,Vishal Dadlani,Farah Khan,Chunky Pandey,Murli Sharma,Avtar Gill,Manish Paul,Sachin Khedekar","Dec 22, 2010",135 minutes,NR,Action & Adventure,Farah Khan
https://www.rottentomatoes.com/m/machete,machete,"Danny Trejo,Robert De Niro,Jessica Alba,Cheech Marin,Michelle Rodriguez,Steven Seagal,Don Johnson,Billy Blair,Jeff Fahey,Lindsay Lohan,Shea Whigham,Tom Savini,Daryl Sabara,Elise Avellan,James Brownlee,Tina Rodriguez,Feliz Sabates,Electra Avellan,Juan Pareja,Marci Madison,Alejandro Antonio Jiménez,Roland Ruiz,Gilbert Trejo,Mayra Leal,Alejandro Antonio,Jim Henry,Ara Celi,Alicia Rachel Marek,Vic Trevino,Tito Larriva,Jason Douglas,Mitchell Lance Adams,Doran Ingram,Brent Smiga,Chris Warner,Felix Sabates,Greg Ingram,Hugo Perez,Juan Gabriel Pareja,Nina Leon,Cheryl &quot;Chin&quot; Cunningham,Nimród Antal,Al Dias,Dimitrius Pulido,Scott Jefferies,Edgar Arreola,Tommy Nix","Sep 3, 2010",105 minutes,"R (for strong bloody violence throughout, language, some sexual content and nudity)","Action & Adventure,Mystery & Suspense",Ethan Maniquis
